game_id,parent_id,year,iteration,reimplementation,expansion,compilation
146439,25417,2013,2,1,0,0
256680,30,2022,2,1,0,0
176920,18258,2015,2,1,0,0
181304,113997,2015,2,1,0,0
319966,172996,2020,2,1,0,0
119890,31260,2012,2,1,0,0
192458,73369,2016,2,1,0,0
8217,3076,2004,2,1,0,0
295374,40237,2022,2,1,0,0
182134,155703,2016,2,1,0,0
269210,244522,2019,2,1,0,0
301880,170042,2020,2,1,0,0
260428,30549,2018,2,1,0,0
215311,932,2017,2,1,0,0
277085,129622,2019,2,1,0,0
21348,9209,2006,2,1,0,0
365717,201808,2022,2,1,0,0
256226,230802,2018,2,1,0,0
372,322864,1999,3,1,0,0
236191,65781,2017,2,1,0,0
166669,3076,2014,4,1,0,0
15987,34,2005,2,1,0,0
204305,6266,2016,2,1,0,0
54625,63091,2009,2,1,0,0
186751,125996,2017,2,1,0,0
274638,3284,2019,2,1,0,0
215341,53953,2018,4,1,0,1
332800,58281,2021,3,1,0,0
258210,238024,2019,2,1,0,0
100901,74596,2011,2,1,0,0
293141,70323,2020,2,1,0,0
270844,154203,2019,2,1,0,0
18833,3201,2005,2,1,0,0
192153,30549,2016,2,1,0,0
364011,341169,2022,2,1,0,0
62222,14105,2010,2,1,0,0
150658,30549,2014,2,1,0,0
15985,712,2004,4,1,0,0
105134,181,2011,2,1,0,0
157969,3705,2014,4,1,0,0
205398,478,2016,3,1,0,0
712,2288,1994,2,1,0,0
336382,298047,2021,2,1,0,0
136063,65244,2013,2,1,0,0
17226,10640,2005,2,1,0,0
240196,10547,2018,2,1,0,0
256952,147009,2018,2,1,0,0
175095,144568,2016,2,1,0,0
156009,147999,2014,2,1,0,0
252328,103885,2018,3,1,0,0
36553,1353,2008,2,1,0,0
6249,431,2003,2,1,0,0
90419,43,2011,3,1,0,0
147949,142503,2014,2,1,0,0
290359,268864,2020,2,1,0,0
177478,164878,2015,2,1,0,0
245961,121297,2018,2,1,0,0
196326,129622,2016,2,1,0,0
284435,200853,2019,2,1,0,0
181530,21523,2015,2,1,0,0
34119,788,2009,2,1,0,0
128780,284,2012,2,1,0,0
248490,92120,2019,2,1,0,0
4390,822,2002,2,1,0,0
172308,34084,2015,2,1,0,0
338834,318977,2021,2,1,0,0
345972,324345,2022,2,1,0,0
155703,71021,2014,2,1,0,0
356033,125618,2022,2,1,0,0
266830,209136,2019,2,1,0,0
340466,37111,2021,2,1,0,0
212445,712,2016,5,1,0,0
266121,332229,2018,1,0,0,1
30869,13883,2007,2,1,0,0
286751,113924,2021,2,1,0,0
169255,39953,2015,2,1,0,0
328565,232824,2022,2,1,0,0
332686,211716,2022,2,1,0,0
325635,3284,2020,2,1,0,0
224710,113924,2018,2,1,0,0
190082,59959,2017,2,1,0,0
174785,3931,2016,2,1,0,0
37904,173,2008,2,1,0,0
198953,2299,2016,2,1,0,0
1353,22303,1999,2,1,0,0
293296,148228,2020,2,1,0,0
296912,249106,2020,2,1,0,0
308119,198953,2021,2,1,0,0
258036,155426,2018,3,1,0,0
318009,221194,2021,2,1,0,0
300300,239188,2020,2,1,0,0
88,4432,1999,2,1,0,0
153016,46213,2011,2,1,0,0
336794,31481,2021,2,1,0,0
121288,119657,2012,2,1,0,0
244114,42,2018,2,1,0,0
20963,936,2005,2,1,0,0
256999,171726,2020,2,1,0,0
168584,129622,2015,2,1,0,0
7717,822,2003,2,1,0,0
116998,53953,2012,2,1,0,0
156336,71836,2014,2,1,0,0
226320,169786,2017,2,1,0,0
143741,3955,2013,2,1,0,0
249381,32944,2018,2,1,0,0
346965,230802,2021,4,1,0,0
349067,77423,2022,2,1,0,0
279613,327913,2019,1,0,0,1
214887,72225,2018,2,1,0,0
255692,28143,2018,2,1,0,0
202670,9209,2016,2,1,0,0
173442,22545,2015,2,1,0,0
220520,102794,2017,2,1,0,0
156943,9217,2014,2,1,0,0
284777,3284,2020,2,1,0,0
41,43144,1980,2,1,0,0
179803,155068,2017,2,1,0,0
160499,70323,2014,2,1,0,0
346703,68448,2021,2,1,0,0
156566,3800,2014,3,1,0,0
175117,632,2015,2,1,0,0
38996,620,2010,2,1,0,0
234671,30549,2017,2,1,0,0
227460,234,2018,3,1,0,0
262941,62219,2021,2,1,0,0
285984,37046,2019,2,1,0,0
12902,822,2004,2,1,0,0
94,43,1999,2,1,0,0
148575,91536,2014,2,1,0,0
272739,156840,2019,2,1,0,0
155362,19237,2014,2,1,0,0
195137,57390,2015,2,1,0,0
299684,268846,2021,2,1,0,0
173,64897,1997,2,1,0,0
315610,197070,2022,2,1,0,0
198740,129622,2017,2,1,0,0
248065,113924,2019,2,1,0,0
132028,24800,2012,2,1,0,0
317457,221194,2021,2,1,0,0
41066,17392,2012,2,1,0,0
335764,3284,2021,2,1,0,0
316546,244522,2020,3,1,0,0
235488,148949,2017,2,1,0,0
281655,5525,2020,5,1,0,0
284818,18602,2019,2,1,0,0
27588,5782,2007,2,1,0,0
199966,27162,2017,3,1,0,0
191977,84876,2016,2,1,0,0
65901,28720,2010,2,1,0,0
295564,3284,2019,2,1,0,0
370913,30549,2022,2,1,0,0
66056,278,2010,3,1,0,0
182340,96848,2016,2,1,0,0
281466,117915,2020,2,1,0,0
174570,129437,2015,2,1,0,0
218509,98347,2018,2,1,0,0
1382,383,2001,2,1,0,0
359438,172386,2022,2,1,0,0
270971,37380,2019,2,1,0,0
72287,21763,2010,2,1,0,0
276894,9209,2019,2,1,0,0
318553,220877,2020,2,1,0,0
200954,110277,2016,2,1,0,0
104710,589,2012,2,1,0,0
229892,26990,2018,2,1,0,0
253284,9209,2018,2,1,0,0
158275,91536,2014,2,1,0,0
191300,31105,2016,2,1,0,0
131646,230,2012,2,1,0,0
157809,126042,2014,2,1,0,0
165838,54625,2014,2,1,0,0
217861,130548,2017,2,1,0,0
256589,60435,2020,2,1,0,0
359609,205637,2021,2,1,0,0
104363,121,2012,2,1,0,0
223770,176458,2017,2,1,0,0
136991,152757,2015,2,1,0,0
21523,9829,2005,2,1,0,0
223750,141572,2018,2,1,0,0
35052,98,2008,2,1,0,0
55427,21763,2009,2,1,0,0
222514,160010,2019,2,1,0,0
18100,491,2005,2,1,0,0
252526,98229,2018,2,1,0,0
309630,40692,2020,2,1,0,0
142326,131366,2013,2,1,0,0
175199,19857,2015,2,1,0,0
276042,155987,2019,2,1,0,0
135382,182961,2014,2,1,0,0
205597,28143,2017,3,1,0,0
67492,25417,2010,2,1,0,0
5737,66,2003,2,1,0,0
271869,133473,2019,2,1,0,0
1634,1758,1995,2,1,0,0
183880,181,2015,3,1,0,0
129736,11971,2012,2,1,0,0
301767,181304,2020,2,1,0,0
68264,38877,2011,4,1,0,0
27364,18602,2007,2,1,0,0
340041,204583,2021,2,1,0,0
184151,1887,2017,2,1,0,0
257518,36932,2019,2,1,0,0
342848,30549,2021,2,1,0,0
105,1367,1997,2,1,0,0
343562,282524,2021,2,1,0,0
126100,138963,2016,2,1,0,0
152470,1014,2015,4,1,0,0
192074,4396,2016,2,1,0,0
16395,2453,2005,2,1,0,0
123955,2154,2012,2,1,0,0
302098,239188,2021,2,1,0,0
147303,822,2013,2,1,0,0
271319,117959,2019,3,1,0,0
242722,17392,2017,2,1,0,0
39953,4286,2008,2,1,0,0
165986,38778,2014,2,1,0,0
38159,27682,2008,2,1,0,0
228660,10547,2017,2,1,0,0
10,711,1998,2,1,0,0
245422,219215,2018,2,1,0,0
131014,822,2012,2,1,0,0
327711,271324,2021,2,1,0,0
83195,12287,2010,2,1,0,0
61692,520,2010,2,1,0,0
288169,221965,2020,2,1,0,0
314088,251658,2021,2,1,0,0
310448,256952,2020,2,1,0,0
264982,161813,2019,2,1,0,0
2842,34508,2001,2,1,0,0
255674,191862,2018,2,1,0,0
232988,84876,2017,2,1,0,0
53093,29078,2014,2,1,0,0
117985,13,2012,2,1,0,0
268620,197551,2019,2,1,0,0
326945,155426,2022,4,1,0,0
312267,343383,2020,1,0,0,1
233020,1768,2018,2,1,0,0
1897,13,1999,2,1,0,0
394,309,1998,2,1,0,0
184424,71,2015,3,1,0,0
281946,256883,2019,2,1,0,0
297985,372,2017,3,1,0,0
254591,181521,2018,2,1,0,0
179460,45986,2015,2,1,0,0
205418,31260,2016,2,1,0,0
225244,9209,2017,4,1,0,0
22038,1143,2006,2,1,0,0
311715,199242,2021,2,1,0,0
167270,1261,2014,2,1,0,0
304285,129622,2020,2,1,0,0
206915,170587,2016,3,1,0,0
42487,34585,2008,2,1,0,0
287938,223953,2019,2,1,0,0
300442,255708,2020,2,1,0,0
223931,3224,2017,5,1,0,0
624,7581,1997,2,1,0,0
216201,18,2016,2,1,0,0
19237,123619,2005,2,1,0,0
166857,19600,2014,2,1,0,0
249746,91312,2019,2,1,0,0
283317,180263,2019,2,1,0,0
55829,1262,2009,2,1,0,0
299121,144743,2019,2,1,0,0
902,72,2000,2,1,0,0
6411,2453,2003,2,1,0,0
181810,168700,2016,2,1,0,0
492,294,2000,2,1,0,0
205317,10640,2016,2,1,0,0
109125,3307,2012,3,1,0,0
148943,131357,2014,2,1,0,0
195544,176229,2016,2,1,0,0
594,11572,1971,2,1,0,0
172381,104006,2015,2,1,0,0
298638,157969,2020,3,1,0,0
353470,129622,2022,2,1,0,0
268586,432,2019,2,1,0,0
181524,162476,2017,2,1,0,0
264198,1634,2018,2,1,0,0
38713,1353,2008,2,1,0,0
40209,3202,2009,2,1,0,0
13884,1491,2004,2,1,0,0
106662,2651,2011,2,1,0,0
156714,1037,2014,2,1,0,0
131111,215437,2016,2,1,0,0
152,344176,1995,1,0,0,1
1829,181,2001,2,1,0,0
47055,5525,2010,2,1,0,0
254192,199042,2019,2,1,0,0
313010,39463,2018,2,1,0,1
22484,9674,2006,2,1,0,0
312318,270970,2020,2,1,0,0
40270,8817,2008,2,1,0,0
295785,248907,2021,2,1,0,0
14254,150,2003,2,1,0,0
259298,147253,2019,2,1,0,0
275913,144592,2019,2,1,0,0
284584,73439,2020,2,1,0,0
10093,98,2004,2,1,0,0
221769,97915,2017,2,1,0,0
1544,163,1993,2,1,0,0
270109,491,2020,4,1,0,0
178054,141517,2015,2,1,0,0
283619,242574,2019,2,1,0,0
61487,88253,2014,2,1,0,0
38545,26151,2008,2,1,0,0
123607,67928,2012,2,1,0,0
297486,161885,2020,2,1,0,0
226501,135382,2017,2,1,0,0
286537,172081,2021,2,1,0,0
26457,68,2008,2,1,0,0
318472,15985,2020,3,1,0,0
88827,551,2010,2,1,0,0
208895,37371,2017,2,1,0,0
235555,29256,2019,2,1,0,0
252446,122515,2018,2,1,0,0
195571,129437,2016,2,1,0,0
206940,822,2016,2,1,0,0
175307,129622,2015,2,1,0,0
354570,268864,2022,2,1,0,0
171011,21632,2015,2,1,0,0
123239,20100,2012,2,1,0,0
46396,16986,2009,2,1,0,0
172996,29937,2015,2,1,0,0
142079,123096,2013,2,1,0,0
329873,245487,2021,2,1,0,0
267271,58421,2019,2,1,0,0
332944,67185,2021,2,1,0,0
139771,103885,2013,2,1,0,0
107255,1159,2011,2,1,0,0
328326,245961,2020,2,1,0,0
259081,143884,2019,2,1,0,0
282853,13,2019,3,1,0,0
169611,129622,2015,2,1,0,0
363247,230802,2022,2,1,0,0
183284,24417,2016,2,1,0,0
57660,1353,2006,2,1,0,0
27627,714,2007,2,1,0,0
104955,19600,2012,2,1,0,0
235375,2610,2018,3,1,0,0
41010,822,2009,2,1,0,0
124172,16992,2012,2,1,0,0
138649,91536,2015,2,1,0,0
359152,223040,2022,2,1,0,0
347013,251053,2022,2,1,0,0
19622,14821,2006,2,1,0,0
35503,12,2009,2,1,0,0
253618,207830,2018,2,1,0,0
160902,91536,2015,2,1,0,0
21551,1444,2008,3,1,0,0
267609,172965,2022,2,1,0,0
269725,22345,2019,2,1,0,0
309105,200853,2020,2,1,0,0
398,95345,1994,2,1,0,0
338460,281259,2022,2,1,0,0
146418,397,2013,2,1,0,0
163370,822,2014,2,1,0,0
196496,149951,2016,2,1,0,0
335212,102652,2022,2,1,0,0
66588,20100,2010,2,1,0,0
16267,2842,2005,2,1,0,0
238393,21241,2018,2,1,0,0
301919,30549,2020,2,1,0,0
192945,143515,2016,2,1,0,0
195528,146886,2016,2,1,0,0
155695,28086,2014,2,1,0,0
142961,53953,2013,2,1,0,0
179303,147020,2015,2,1,0,0
128667,3955,2012,2,1,0,0
342857,247367,2021,2,1,0,0
31105,28060,2007,2,1,0,0
205125,9209,2016,2,1,0,0
233208,61028,2019,3,1,0,0
284778,3284,2022,2,1,0,0
238656,155708,2018,2,1,0,0
65564,6927,2010,2,1,0,0
168998,91536,2015,2,1,0,0
17710,97,2005,3,1,0,0
67239,13,2010,2,1,0,0
41863,98,2009,3,1,0,0
140,26922,1903,2,1,0,0
23679,15086,2008,2,1,0,0
321277,35570,2021,2,1,0,0
120217,16772,2012,2,1,0,0
153507,35497,2014,2,1,0,0
215312,1992,2017,2,1,0,0
193737,43443,2016,2,1,0,0
34585,50,2008,2,1,0,0
129459,6050,2013,2,1,0,0
277927,34004,2020,2,1,0,0
236217,170587,2016,2,1,0,0
37141,1353,2008,2,1,0,0
222407,174155,2017,2,1,0,0
12589,12,2004,2,1,0,0
305985,63975,2020,2,1,0,0
